19880706,1200,-1400,7
19880706,1200,-1300,7
19880706,1200,-1200,8
19880706,1200,-1100,10
19880706,1200,-1000,12
19880706,1200,-900,14
19880706,1200,-800,16
19880706,1200,-700,16.5
19880706,1200,-600,17
19880706,1200,-500,17
19880706,1200,-400,17
19880706,1200,-300,17
19880706,1200,-200,17
19880706,1200,-100,18.5
19880706,1200,0,19
19880712,1200,-2200,4.5
19880712,1200,-2100,4.5
19880712,1200,-2000,4.5
19880712,1200,-1900,4.8
19880712,1200,-1800,4.9
19880712,1200,-1700,5.1
19880712,1200,-1600,5.5
19880712,1200,-1500,6
19880712,1200,-1400,6.8
19880712,1200,-1300,7.8
19880712,1200,-1200,8.3
19880712,1200,-1100,9
19880712,1200,-1000,10.5
19880712,1200,-900,12.2
19880712,1200,-800,14.4
19880712,1200,-700,16.8
19880712,1200,-600,17.5
19880712,1200,-500,18
19880712,1200,-400,18.3
19880712,1200,-300,19
19880712,1200,-200,21
19880712,1200,-100,21
19880712,1200,0,21
19880719,1200,-2200,5
19880719,1200,-2100,5
19880719,1200,-2000,5
19880719,1200,-1900,5
19880719,1200,-1800,5
19880719,1200,-1700,5.5
19880719,1200,-1600,6
19880719,1200,-1500,6.5
19880719,1200,-1400,7
19880719,1200,-1300,8
19880719,1200,-1200,9
19880719,1200,-1100,10
19880719,1200,-1000,12
19880719,1200,-900,13
19880719,1200,-800,16
19880719,1200,-700,18
19880719,1200,-600,19
19880719,1200,-500,19.5
19880719,1200,-400,21
19880719,1200,-300,21
19880719,1200,-200,21.5
19880719,1200,-100,21.5
19880719,1200,0,21
19880726,1200,-2200,4
19880726,1200,-2100,4
19880726,1200,-2000,4
19880726,1200,-1900,4
19880726,1200,-1800,5
19880726,1200,-1700,5.5
19880726,1200,-1600,6
19880726,1200,-1500,7
19880726,1200,-1400,8
19880726,1200,-1300,9
19880726,1200,-1200,10
19880726,1200,-1100,11.5
19880726,1200,-1000,13
19880726,1200,-900,15.5
19880726,1200,-800,18
19880726,1200,-700,19
19880726,1200,-600,19
19880726,1200,-500,19.5
19880726,1200,-400,20
19880726,1200,-300,20
19880726,1200,-200,20
19880726,1200,-100,20
19880726,1200,0,20
19880802,1200,-2200,4
19880802,1200,-2100,4
19880802,1200,-2000,4
19880802,1200,-1900,4.5
19880802,1200,-1800,4.5
19880802,1200,-1700,4.5
19880802,1200,-1600,5
19880802,1200,-1500,6
19880802,1200,-1400,7
19880802,1200,-1300,8
19880802,1200,-1200,9
19880802,1200,-1100,11
19880802,1200,-1000,12.5
19880802,1200,-900,15
19880802,1200,-800,17
19880802,1200,-700,20
19880802,1200,-600,22
19880802,1200,-500,23
19880802,1200,-400,23
19880802,1200,-300,23.5
19880802,1200,-200,23.5
19880802,1200,-100,23.5
19880802,1200,0,24
19890606,1200,-2200,7.5
19890606,1200,-2100,7.5
19890606,1200,-2000,7.6
19890606,1200,-1900,7.8
19890606,1200,-1800,7.9
19890606,1200,-1700,8
19890606,1200,-1600,8.3
19890606,1200,-1500,8.5
19890606,1200,-1400,8.7
19890606,1200,-1300,9.1
19890606,1200,-1200,9.5
19890606,1200,-1100,10.3
19890606,1200,-1000,11
19890606,1200,-900,11.6
19890606,1200,-800,12.4
19890606,1200,-700,13
19890606,1200,-600,13.8
19890606,1200,-500,15.3
19890606,1200,-400,17.9
19890606,1200,-300,19.4
19890606,1200,-200,19.4
19890606,1200,-100,19.3
19890606,1200,0,19.1
19890620,1200,-2200,7.8
19890620,1200,-2100,7.8
19890620,1200,-2000,7.9
19890620,1200,-1900,7.9
19890620,1200,-1800,8
19890620,1200,-1700,8.2
19890620,1200,-1600,8.3
19890620,1200,-1500,8.7
19890620,1200,-1400,9
19890620,1200,-1300,9.5
19890620,1200,-1200,10.1
19890620,1200,-1100,10.9
19890620,1200,-1000,11.6
19890620,1200,-900,12.4
19890620,1200,-800,13.1
19890620,1200,-700,14.3
19890620,1200,-600,16.6
19890620,1200,-500,18.2
19890620,1200,-400,18.7
19890620,1200,-300,19
19890620,1200,-200,19.3
19890620,1200,-100,20.2
19890620,1200,0,20.2
19890705,1200,-2300,8.3
19890705,1200,-2200,8.3
19890705,1200,-2100,8.3
19890705,1200,-2000,8.4
19890705,1200,-1900,8.6
19890705,1200,-1800,8.5
19890705,1200,-1700,8.7
19890705,1200,-1600,8.8
19890705,1200,-1500,9.1
19890705,1200,-1400,9.5
19890705,1200,-1300,10.3
19890705,1200,-1200,11
19890705,1200,-1100,11.9
19890705,1200,-1000,13
19890705,1200,-900,14
19890705,1200,-800,14.9
19890705,1200,-700,16.8
19890705,1200,-600,19.3
19890705,1200,-500,21.4
19890705,1200,-400,22.4
19890705,1200,-300,22.6
19890705,1200,-200,22.6
19890705,1200,-100,22.6
19890705,1200,0,22.6
19890717,1200,-2200,8.1
19890717,1200,-2100,8.2
19890717,1200,-2000,8.2
19890717,1200,-1900,8.4
19890717,1200,-1800,8.6
19890717,1200,-1700,9.1
19890717,1200,-1600,9.4
19890717,1200,-1500,9.8
19890717,1200,-1400,10.2
19890717,1200,-1300,10.7
19890717,1200,-1200,11.5
19890717,1200,-1100,12.6
19890717,1200,-1000,13.9
19890717,1200,-900,15.4
19890717,1200,-800,17
19890717,1200,-700,19.2
19890717,1200,-600,22
19890717,1200,-500,22
19890717,1200,-400,22
19890717,1200,-300,22
19890717,1200,-200,22
19890717,1200,-100,22
19890717,1200,0,22
19890801,1200,-2200,8.3
19890801,1200,-2100,8.4
19890801,1200,-2000,8.5
19890801,1200,-1900,8.7
19890801,1200,-1800,8.9
19890801,1200,-1700,9.3
19890801,1200,-1600,9.7
19890801,1200,-1500,10.2
19890801,1200,-1400,10.7
19890801,1200,-1300,11.4
19890801,1200,-1200,12.3
19890801,1200,-1100,13.4
19890801,1200,-1000,15
19890801,1200,-900,16.8
19890801,1200,-800,19.8
19890801,1200,-700,22.5
19890801,1200,-600,22.7
19890801,1200,-500,22.7
19890801,1200,-400,22.7
19890801,1200,-300,22.7
19890801,1200,-200,22.7
19890801,1200,-100,22.7
19890801,1200,0,22.7
19890815,1200,-2200,8.4
19890815,1200,-2100,8.5
19890815,1200,-2000,8.6
19890815,1200,-1900,8.8
19890815,1200,-1800,9.1
19890815,1200,-1700,9.5
19890815,1200,-1600,9.8
19890815,1200,-1500,10.3
19890815,1200,-1400,11.1
19890815,1200,-1300,11.9
19890815,1200,-1200,12.8
19890815,1200,-1100,14.1
19890815,1200,-1000,16.4
19890815,1200,-900,18.5
19890815,1200,-800,21.9
19890815,1200,-700,22.2
19890815,1200,-600,22.3
19890815,1200,-500,22.3
19890815,1200,-400,22.3
19890815,1200,-300,22.4
19890815,1200,-200,22.4
19890815,1200,-100,22.5
19890815,1200,0,22.8
19890829,1200,-2200,8.6
19890829,1200,-2100,8.6
19890829,1200,-2000,8.8
19890829,1200,-1900,9
19890829,1200,-1800,9.4
19890829,1200,-1700,9.7
19890829,1200,-1600,10.2
19890829,1200,-1500,10.8
19890829,1200,-1400,11.6
19890829,1200,-1300,12.5
19890829,1200,-1200,13.9
19890829,1200,-1100,15.2
19890829,1200,-1000,17.9
19890829,1200,-900,21.4
19890829,1200,-800,22.1
19890829,1200,-700,22.3
19890829,1200,-600,22.3
19890829,1200,-500,22.4
19890829,1200,-400,22.4
19890829,1200,-300,22.4
19890829,1200,-200,22.4
19890829,1200,-100,22.4
19890829,1200,0,22.3
19890911,1200,-2200,9
19890911,1200,-2100,9.1
19890911,1200,-2000,9.3
19890911,1200,-1900,9.6
19890911,1200,-1800,10
19890911,1200,-1700,10.5
19890911,1200,-1600,11
19890911,1200,-1500,11.9
19890911,1200,-1400,12.7
19890911,1200,-1300,13.6
19890911,1200,-1200,14.7
19890911,1200,-1100,17.1
19890911,1200,-1000,19.8
19890911,1200,-900,21.4
19890911,1200,-800,21.5
19890911,1200,-700,21.6
19890911,1200,-600,21.8
19890911,1200,-500,22
19890911,1200,-400,22.1
19890911,1200,-300,22.2
19890911,1200,-200,22.6
19890911,1200,-100,23.3
19890911,1200,0,23.3
19890925,1200,-2300,8.7
19890925,1200,-2200,8.6
19890925,1200,-2100,8.7
19890925,1200,-2000,9
19890925,1200,-1900,9.3
19890925,1200,-1800,9.6
19890925,1200,-1700,10
19890925,1200,-1600,10.4
19890925,1200,-1500,11.3
19890925,1200,-1400,12
19890925,1200,-1300,13.2
19890925,1200,-1200,14.3
19890925,1200,-1100,18.7
19890925,1200,-1000,19
19890925,1200,-900,19
19890925,1200,-800,19
19890925,1200,-700,19
19890925,1200,-600,19
19890925,1200,-500,19
19890925,1200,-400,19
19890925,1200,-300,19
19890925,1200,-200,19
19890925,1200,-100,19
19890925,1200,0,18.8
19891009,1200,-2200,8.7
19891009,1200,-2100,8.8
19891009,1200,-2000,8.9
19891009,1200,-1900,9.2
19891009,1200,-1800,10
19891009,1200,-1700,10
19891009,1200,-1600,11.6
19891009,1200,-1500,14.3
19891009,1200,-1400,15.2
19891009,1200,-1300,15.2
19891009,1200,-1200,15.2
19891009,1200,-1100,15.2
19891009,1200,-1000,15.2
19891009,1200,-900,15.2
19891009,1200,-800,15.2
19891009,1200,-700,15.2
19891009,1200,-600,15.2
19891009,1200,-500,15.2
19891009,1200,-400,15.2
19891009,1200,-300,15.2
19891009,1200,-200,15.2
19891009,1200,-100,15.2
19891009,1200,0,15.2
19891112,1200,-2200,9.2
19891112,1200,-2100,10.2
19891112,1200,-2000,10.3
19891112,1200,-1900,10.3
19891112,1200,-1800,10.3
19891112,1200,-1700,10.3
19891112,1200,-1600,10.3
19891112,1200,-1500,10.3
19891112,1200,-1400,10.3
19891112,1200,-1300,10.3
19891112,1200,-1200,10.4
19891112,1200,-1100,10.4
19891112,1200,-1000,10.4
19891112,1200,-900,10.4
19891112,1200,-800,10.4
19891112,1200,-700,10.4
19891112,1200,-600,10.4
19891112,1200,-500,10.4
19891112,1200,-400,10.4
19891112,1200,-300,10.3
19891112,1200,-200,10.3
19891112,1200,-100,10.3
19891112,1200,0,10.2
19891227,1200,-2200,4
19891227,1200,-2100,4
19891227,1200,-2000,4
19891227,1200,-1900,4
19891227,1200,-1800,4
19891227,1200,-1700,4
19891227,1200,-1600,4
19891227,1200,-1500,4
19891227,1200,-1400,4
19891227,1200,-1300,4
19891227,1200,-1200,4
19891227,1200,-1100,4
19891227,1200,-1000,4
19891227,1200,-900,3.5
19891227,1200,-800,1.5
19891227,1200,-700,1.5
19891227,1200,-600,1.5
19891227,1200,-500,1.5
19891227,1200,-400,1.5
19891227,1200,-300,1.5
19891227,1200,-200,1.5
19891227,1200,-100,1.5
19891227,1200,0,1.5
19900126,1200,-2200,4.1
19900126,1200,-2100,4.2
19900126,1200,-2000,4.2
19900126,1200,-1900,4.2
19900126,1200,-1800,4.1
19900126,1200,-1700,4.1
19900126,1200,-1600,4.1
19900126,1200,-1500,4.1
19900126,1200,-1400,4.1
19900126,1200,-1300,4.1
19900126,1200,-1200,4.1
19900126,1200,-1100,4.1
19900126,1200,-1000,4.1
19900126,1200,-900,4.1
19900126,1200,-800,4.1
19900126,1200,-700,4.1
19900126,1200,-600,4.1
19900126,1200,-500,4.1
19900126,1200,-400,4.1
19900126,1200,-300,4.1
19900126,1200,-200,4.1
19900126,1200,-100,4
19900126,1200,0,1.2
19900216,1200,-2300,4.4
19900216,1200,-2200,4.4
19900216,1200,-2100,4.3
19900216,1200,-2000,4.2
19900216,1200,-1900,4.2
19900216,1200,-1800,4.2
19900216,1200,-1700,4.2
19900216,1200,-1600,4.2
19900216,1200,-1500,4.2
19900216,1200,-1400,4.2
19900216,1200,-1300,4.2
19900216,1200,-1200,4.2
19900216,1200,-1100,4.3
19900216,1200,-1000,4.3
19900216,1200,-900,4.3
19900216,1200,-800,4.3
19900216,1200,-700,4.3
19900216,1200,-600,4.3
19900216,1200,-500,4.3
19900216,1200,-400,4.3
19900216,1200,-300,4.3
19900216,1200,-200,4.3
19900216,1200,-100,4.2
19900216,1200,0,1.9
19900325,1200,-2200,5
19900325,1200,-2100,5.2
19900325,1200,-2000,5.3
19900325,1200,-1900,5.5
19900325,1200,-1800,5.6
19900325,1200,-1700,5.7
19900325,1200,-1600,5.8
19900325,1200,-1500,5.8
19900325,1200,-1400,5.8
19900325,1200,-1300,5.8
19900325,1200,-1200,5.8
19900325,1200,-1100,5.8
19900325,1200,-1000,5.8
19900325,1200,-900,5.8
19900325,1200,-800,5.8
19900325,1200,-700,5.8
19900325,1200,-600,5.8
19900325,1200,-500,5.9
19900325,1200,-400,5.9
19900325,1200,-300,5.9
19900325,1200,-200,5.9
19900325,1200,-100,6
19900325,1200,0,6
19900429,1200,-2300,6.5
19900429,1200,-2200,6.5
19900429,1200,-2100,6.6
19900429,1200,-2000,6.6
19900429,1200,-1900,6.7
19900429,1200,-1800,6.7
19900429,1200,-1700,6.8
19900429,1200,-1600,7
19900429,1200,-1500,7
19900429,1200,-1400,7.1
19900429,1200,-1300,7.3
19900429,1200,-1200,7.5
19900429,1200,-1100,7.8
19900429,1200,-1000,8.1
19900429,1200,-900,8.5
19900429,1200,-800,8.7
19900429,1200,-700,9.4
19900429,1200,-600,9.8
19900429,1200,-500,10.4
19900429,1200,-400,11.3
19900429,1200,-300,14.6
19900429,1200,-200,14.6
19900429,1200,-100,14.6
19900429,1200,0,14.6
19900517,1200,-2200,6.8
19900517,1200,-2100,6.8
19900517,1200,-2000,6.9
19900517,1200,-1900,7
19900517,1200,-1800,7.1
19900517,1200,-1700,7.2
19900517,1200,-1600,7.3
19900517,1200,-1500,7.4
19900517,1200,-1400,7.6
19900517,1200,-1300,8
19900517,1200,-1200,8.3
19900517,1200,-1100,8.6
19900517,1200,-1000,9.1
19900517,1200,-900,9.5
19900517,1200,-800,12.5
19900517,1200,-700,12.6
19900517,1200,-600,13.2
19900517,1200,-500,13.5
19900517,1200,-400,13.7
19900517,1200,-300,14.1
19900517,1200,-200,14.3
19900517,1200,-100,14.5
19900517,1200,0,14.6
19900605,1200,-2300,7.5
19900605,1200,-2200,7.5
19900605,1200,-2100,7.5
19900605,1200,-2000,7.6
19900605,1200,-1900,7.7
19900605,1200,-1800,8
19900605,1200,-1700,8.1
19900605,1200,-1600,8.4
19900605,1200,-1500,8.6
19900605,1200,-1400,9
19900605,1200,-1300,9.1
19900605,1200,-1200,9.7
19900605,1200,-1100,10.4
19900605,1200,-1000,11.4
19900605,1200,-900,12.4
19900605,1200,-800,14.8
19900605,1200,-700,15.1
19900605,1200,-600,15.6
19900605,1200,-500,15.8
19900605,1200,-400,16.5
19900605,1200,-300,16.5
19900605,1200,-200,16.6
19900605,1200,-100,16.6
19900605,1200,0,16.6
19900618,1200,-2300,7.8
19900618,1200,-2200,7.8
19900618,1200,-2100,7.9
19900618,1200,-2000,8
19900618,1200,-1900,8.1
19900618,1200,-1800,8.5
19900618,1200,-1700,8.6
19900618,1200,-1600,9
19900618,1200,-1500,9.4
19900618,1200,-1400,9.9
19900618,1200,-1300,10.4
19900618,1200,-1200,11
19900618,1200,-1100,11.6
19900618,1200,-1000,12.6
19900618,1200,-900,13.7
19900618,1200,-800,16.4
19900618,1200,-700,17.4
19900618,1200,-600,18.2
19900618,1200,-500,18.5
19900618,1200,-400,18.6
19900618,1200,-300,18.9
19900618,1200,-200,19.4
19900618,1200,-100,20.3
19900618,1200,0,20.1
19900703,1200,-2300,8.1
19900703,1200,-2200,8.2
19900703,1200,-2100,8.3
19900703,1200,-2000,8.4
19900703,1200,-1900,8.5
19900703,1200,-1800,8.8
19900703,1200,-1700,9.1
19900703,1200,-1600,9.3
19900703,1200,-1500,10
19900703,1200,-1400,10.3
19900703,1200,-1300,11
19900703,1200,-1200,11.8
19900703,1200,-1100,13
19900703,1200,-1000,14
19900703,1200,-900,15.9
19900703,1200,-800,17.6
19900703,1200,-700,19.2
19900703,1200,-600,20.3
19900703,1200,-500,21.1
19900703,1200,-400,21.3
19900703,1200,-300,21.3
19900703,1200,-200,21.3
19900703,1200,-100,21.3
19900703,1200,0,21.1
19900719,1200,-2300,8.6
19900719,1200,-2200,8.6
19900719,1200,-2100,8.7
19900719,1200,-2000,8.8
19900719,1200,-1900,8.9
19900719,1200,-1800,9.3
19900719,1200,-1700,9.6
19900719,1200,-1600,10
19900719,1200,-1500,10.5
19900719,1200,-1400,11.4
19900719,1200,-1300,12.1
19900719,1200,-1200,13.1
19900719,1200,-1100,14.1
19900719,1200,-1000,16.1
19900719,1200,-900,18
19900719,1200,-800,20.6
19900719,1200,-700,21.5
19900719,1200,-600,21.8
19900719,1200,-500,22.1
19900719,1200,-400,22.3
19900719,1200,-300,22.7
19900719,1200,-200,23.6
19900719,1200,-100,23.8
19900719,1200,0,24.1
19900731,1200,-2300,8.6
19900731,1200,-2200,8.6
19900731,1200,-2100,8.7
19900731,1200,-2000,8.9
19900731,1200,-1900,9.2
19900731,1200,-1800,9.6
19900731,1200,-1700,10.1
19900731,1200,-1600,10.6
19900731,1200,-1500,11.4
19900731,1200,-1400,11.9
19900731,1200,-1300,12.6
19900731,1200,-1200,13.7
19900731,1200,-1100,15.2
19900731,1200,-1000,16.7
19900731,1200,-900,19.4
19900731,1200,-800,22.2
19900731,1200,-700,23.3
19900731,1200,-600,24
19900731,1200,-500,24.4
19900731,1200,-400,24.5
19900731,1200,-300,24.5
19900731,1200,-200,24.5
19900731,1200,-100,24.5
19900731,1200,0,24.6
19900811,1200,-2300,8.6
19900811,1200,-2200,8.6
19900811,1200,-2100,8.7
19900811,1200,-2000,8.9
19900811,1200,-1900,9.1
19900811,1200,-1800,9.6
19900811,1200,-1700,10.2
19900811,1200,-1600,10.7
19900811,1200,-1500,11.3
19900811,1200,-1400,12.2
19900811,1200,-1300,13.1
19900811,1200,-1200,14.3
19900811,1200,-1100,15.8
19900811,1200,-1000,18.1
19900811,1200,-900,20.6
19900811,1200,-800,22.8
19900811,1200,-700,23
19900811,1200,-600,23
19900811,1200,-500,23
19900811,1200,-400,23
19900811,1200,-300,23
19900811,1200,-200,23
19900811,1200,-100,23.1
19900811,1200,0,23.1
19900903,1200,-2200,9.3
19900903,1200,-2100,9.6
19900903,1200,-2000,9.8
19900903,1200,-1900,10.1
19900903,1200,-1800,10.4
19900903,1200,-1700,10.8
19900903,1200,-1600,11.4
19900903,1200,-1500,12.2
19900903,1200,-1400,13.2
19900903,1200,-1300,14.1
19900903,1200,-1200,15.1
19900903,1200,-1100,17.4
19900903,1200,-1000,19.5
19900903,1200,-900,21.8
19900903,1200,-800,22.4
19900903,1200,-700,22.5
19900903,1200,-600,22.5
19900903,1200,-500,22.4
19900903,1200,-400,22.4
19900903,1200,-300,22.1
19900903,1200,-200,22.3
19900903,1200,-100,22.1
19900903,1200,0,21.8
19900914,1200,-2300,8.7
19900914,1200,-2200,8.8
19900914,1200,-2100,8.9
19900914,1200,-2000,9.1
19900914,1200,-1900,9.4
19900914,1200,-1800,9.9
19900914,1200,-1700,10.4
19900914,1200,-1600,11.1
19900914,1200,-1500,12
19900914,1200,-1400,13
19900914,1200,-1300,14.1
19900914,1200,-1200,15.4
19900914,1200,-1100,17.7
19900914,1200,-1000,20.9
19900914,1200,-900,21.7
19900914,1200,-800,21.9
19900914,1200,-700,22
19900914,1200,-600,22.1
19900914,1200,-500,22.3
19900914,1200,-400,22.4
19900914,1200,-300,22.5
19900914,1200,-200,22.5
19900914,1200,-100,22.6
19900914,1200,0,22.7
19901019,1200,-2300,8.8
19901019,1200,-2200,8.8
19901019,1200,-2100,8.9
19901019,1200,-2000,9.1
19901019,1200,-1900,9.3
19901019,1200,-1800,9.8
19901019,1200,-1700,10.3
19901019,1200,-1600,10.9
19901019,1200,-1500,12
19901019,1200,-1400,13.6
19901019,1200,-1300,16.4
19901019,1200,-1200,16.3
19901019,1200,-1100,16.4
19901019,1200,-1000,16.4
19901019,1200,-900,16.5
19901019,1200,-800,16.5
19901019,1200,-700,16.5
19901019,1200,-600,16.5
19901019,1200,-500,16.5
19901019,1200,-400,16.5
19901019,1200,-300,16.5
19901019,1200,-200,16.5
19901019,1200,-100,16.5
19901019,1200,0,16.4
19901119,1200,-2300,7.8
19901119,1200,-2200,7.8
19901119,1200,-2100,7.9
19901119,1200,-2000,7.9
19901119,1200,-1900,7.9
19901119,1200,-1800,7.9
19901119,1200,-1700,7.9
19901119,1200,-1600,7.9
19901119,1200,-1500,7.9
19901119,1200,-1400,7.9
19901119,1200,-1300,7.9
19901119,1200,-1200,7.9
19901119,1200,-1100,7.9
19901119,1200,-1000,7.9
19901119,1200,-900,7.9
19901119,1200,-800,7.9
19901119,1200,-700,7.9
19901119,1200,-600,7.9
19901119,1200,-500,7.9
19901119,1200,-400,7.9
19901119,1200,-300,7.9
19901119,1200,-200,7.9
19901119,1200,-100,7.9
19901119,1200,0,7.9
19901213,1200,-2200,4.8
19901213,1200,-2100,4.8
19901213,1200,-2000,4.8
19901213,1200,-1900,4.8
19901213,1200,-1800,4.8
19901213,1200,-1700,4.8
19901213,1200,-1600,4.8
19901213,1200,-1500,4.8
19901213,1200,-1400,4.8
19901213,1200,-1300,4.8
19901213,1200,-1200,4.8
19901213,1200,-1100,4.8
19901213,1200,-1000,4.8
19901213,1200,-900,4.8
19901213,1200,-800,4.8
19901213,1200,-700,4.9
19901213,1200,-600,4.9
19901213,1200,-500,4.9
19901213,1200,-400,4.9
19901213,1200,-300,4.9
19901213,1200,-200,4.9
19901213,1200,-100,4.9
19901213,1200,0,4.9
19910119,1200,-2100,4
19910119,1200,-2000,4
19910119,1200,-1900,4
19910119,1200,-1800,4
19910119,1200,-1700,4
19910119,1200,-1600,4
19910119,1200,-1500,3.9
19910119,1200,-1400,3.9
19910119,1200,-1300,3.9
19910119,1200,-1200,3.8
19910119,1200,-1100,3.8
19910119,1200,-1000,3.8
19910119,1200,-900,3.8
19910119,1200,-800,3.8
19910119,1200,-700,3.8
19910119,1200,-600,3.8
19910119,1200,-500,3.8
19910119,1200,-400,3.8
19910119,1200,-300,3.8
19910119,1200,-200,3.8
19910119,1200,-100,3.7
19910119,1200,0,3.2
19910224,1200,-2200,4.4
19910224,1200,-2100,4.4
19910224,1200,-2000,4.3
19910224,1200,-1900,4.3
19910224,1200,-1800,4.3
19910224,1200,-1700,4.3
19910224,1200,-1600,4.2
19910224,1200,-1500,4.2
19910224,1200,-1400,4.2
19910224,1200,-1300,4.2
19910224,1200,-1200,4.2
19910224,1200,-1100,4.2
19910224,1200,-1000,4.2
19910224,1200,-900,4.2
19910224,1200,-800,4.3
19910224,1200,-700,4.3
19910224,1200,-600,4.3
19910224,1200,-500,4.4
19910224,1200,-400,4.4
19910224,1200,-300,4.3
19910224,1200,-200,4.3
19910224,1200,-100,4.3
19910224,1200,0,4.3
19910317,1200,-2200,3.8
19910317,1200,-2100,3.7
19910317,1200,-2000,3.7
19910317,1200,-1900,3.6
19910317,1200,-1800,3.6
19910317,1200,-1700,3.5
19910317,1200,-1600,3.5
19910317,1200,-1500,3.4
19910317,1200,-1400,3.4
19910317,1200,-1300,3.4
19910317,1200,-1200,3.4
19910317,1200,-1100,3.4
19910317,1200,-1000,3.4
19910317,1200,-900,3.4
19910317,1200,-800,3.4
19910317,1200,-700,3.4
19910317,1200,-600,3.4
19910317,1200,-500,3.4
19910317,1200,-400,3.4
19910317,1200,-300,3.4
19910317,1200,-200,3.5
19910317,1200,-100,3.5
19910317,1200,0,3.6
19910413,1200,-2300,5
19910413,1200,-2200,5
19910413,1200,-2100,5
19910413,1200,-2000,5.1
19910413,1200,-1900,5.1
19910413,1200,-1800,5.1
19910413,1200,-1700,5.3
19910413,1200,-1600,5.4
19910413,1200,-1500,5.4
19910413,1200,-1400,5.5
19910413,1200,-1300,5.6
19910413,1200,-1200,5.8
19910413,1200,-1100,6
19910413,1200,-1000,6.7
19910413,1200,-900,7.1
19910413,1200,-800,8.3
19910413,1200,-700,8.3
19910413,1200,-600,8.3
19910413,1200,-500,8.3
19910413,1200,-400,8.3
19910413,1200,-300,8.2
19910413,1200,-200,8.2
19910413,1200,-100,8.2
19910413,1200,0,8.1
19910517,1200,-2200,5.7
19910517,1200,-2100,5.7
19910517,1200,-2000,5.7
19910517,1200,-1900,5.8
19910517,1200,-1800,5.9
19910517,1200,-1700,6
19910517,1200,-1600,6
19910517,1200,-1500,6.6
19910517,1200,-1400,7
19910517,1200,-1300,7.4
19910517,1200,-1200,8.2
19910517,1200,-1100,8.9
19910517,1200,-1000,9.9
19910517,1200,-900,10.6
19910517,1200,-800,11.6
19910517,1200,-700,12.7
19910517,1200,-600,13.9
19910517,1200,-500,14.8
19910517,1200,-400,15.3
19910517,1200,-300,17.6
19910517,1200,-200,19.1
19910517,1200,-100,19.2
19910517,1200,0,19.2
19910603,1200,-2200,6.2
19910603,1200,-2100,6.3
19910603,1200,-2000,6.4
19910603,1200,-1900,6.5
19910603,1200,-1800,6.6
19910603,1200,-1700,6.9
19910603,1200,-1600,7.2
19910603,1200,-1500,7.7
19910603,1200,-1400,8.2
19910603,1200,-1300,8.9
19910603,1200,-1200,9.7
19910603,1200,-1100,10.9
19910603,1200,-1000,12
19910603,1200,-900,13.3
19910603,1200,-800,14.9
19910603,1200,-700,16.1
19910603,1200,-600,17.8
19910603,1200,-500,19.2
19910603,1200,-400,21.5
19910603,1200,-300,22.5
19910603,1200,-200,22.6
19910603,1200,-100,22.7
19910603,1200,0,22.8
19910617,1200,-2200,6.5
19910617,1200,-2100,6.5
19910617,1200,-2000,6.5
